t,x1,y1,vx1,vy1,x2,y2,vx2,vy2,E
2.591000000000000,-0.544612198484995,-0.013986424146395,0.025551008450217,-0.469665989981619,0.544612198484995,0.013986424146395,-0.025551008450217,0.469665989981619,-0.696542865571584
2.592000000000000,-0.544586647476545,-0.014456090136377,0.026393054361850,-0.469644365032153,0.544586647476545,0.014456090136377,-0.026393054361850,0.469644365032153,-0.696541814814770
2.593000000000000,-0.544560254422183,-0.014925734501409,0.027235122355222,-0.469622012279163,0.544560254422183,0.014925734501409,-0.027235122355222,0.469622012279163,-0.696540763982252
2.594000000000000,-0.544533019299828,-0.015395356513688,0.028077213152788,-0.469598931594209,0.544533019299828,0.015395356513688,-0.028077213152788,0.469598931594209,-0.696539713071558
2.595000000000000,-0.544504942086675,-0.015864955445282,0.028919327477030,-0.469575122844716,0.544504942086675,0.015864955445282,-0.028919327477030,0.469575122844716,-0.696538662080215
2.596000000000000,-0.544476022759198,-0.016334530568127,0.029761466050467,-0.469550585893968,0.544476022759198,0.016334530568127,-0.029761466050467,0.469550585893968,-0.696537611005746
2.597000000000000,-0.544446261293147,-0.016804081154021,0.030603629595645,-0.469525320601104,0.544446261293147,0.016804081154021,-0.030603629595645,0.469525320601104,-0.696536559845678
2.598000000000000,-0.544415657663552,-0.017273606474622,0.031445818835150,-0.469499326821123,0.544415657663552,0.017273606474622,-0.031445818835150,0.469499326821123,-0.696535508597532
2.599000000000000,-0.544384211844716,-0.017743105801443,0.032288034491599,-0.469472604404875,0.544384211844716,0.017743105801443,-0.032288034491599,0.469472604404875,-0.696534457258831
2.600000000000000,-0.544351923810225,-0.018212578405848,0.033130277287649,-0.469445153199061,0.544351923810225,0.018212578405848,-0.033130277287649,0.469445153199061,-0.696533405827096
2.601000000000000,-0.544318793532937,-0.018682023559047,0.033972547945992,-0.469416973046236,0.544318793532937,0.018682023559047,-0.033972547945992,0.469416973046236,-0.696532354299846
2.602000000000000,-0.544284820984991,-0.019151440532093,0.034814847189364,-0.469388063784797,0.544284820984991,0.019151440532093,-0.034814847189364,0.469388063784797,-0.696531302674601
2.603000000000000,-0.544250006137802,-0.019620828595878,0.035657175740536,-0.469358425248989,0.544250006137802,0.019620828595878,-0.035657175740536,0.469358425248989,-0.696530250948879
2.604000000000000,-0.544214348962061,-0.020090187021127,0.036499534322326,-0.469328057268901,0.544214348962061,0.020090187021127,-0.036499534322326,0.469328057268901,-0.696529199120195
2.605000000000000,-0.544177849427739,-0.020559515078396,0.037341923657592,-0.469296959670459,0.544177849427739,0.020559515078396,-0.037341923657592,0.469296959670459,-0.696528147186065
